  1.1680000e+000  6.8800000e+002
  1.8960000e+000  7.2800000e+002
  2.5480000e+000  6.5200000e+002
  3.2320000e+000  6.8400000e+002
  3.9320000e+000  7.0000000e+002
  4.5760000e+000  6.4400000e+002
  5.2560000e+000  6.8000000e+002
  5.9520000e+000  6.9600000e+002
  6.6240000e+000  6.7200000e+002
  7.2880000e+000  6.6400000e+002
  7.9360000e+000  6.4800000e+002
  8.5680000e+000  6.3200000e+002
  9.2440000e+000  6.7600000e+002
  9.8680000e+000  6.2400000e+002
  1.0532000e+001  6.6400000e+002
  1.1236000e+001  7.0400000e+002
  1.1904000e+001  6.6800000e+002
  1.2584000e+001  6.8000000e+002
  1.3276000e+001  6.9200000e+002
  1.3948000e+001  6.7200000e+002
  1.4624000e+001  6.7600000e+002
  1.5308000e+001  6.8400000e+002
  1.6020000e+001  7.1200000e+002
  1.6692000e+001  6.7200000e+002
  1.7328000e+001  6.3600000e+002
  1.8020000e+001  6.9200000e+002
  1.8684000e+001  6.6400000e+002
  1.9336000e+001  6.5200000e+002
  1.9976000e+001  6.4000000e+002
  2.0616000e+001  6.4000000e+002
  2.1264000e+001  6.4800000e+002
  2.1864000e+001  6.0000000e+002
  2.2564000e+001  7.0000000e+002
  2.3224000e+001  6.6000000e+002
  2.3868000e+001  6.4400000e+002
  2.4564000e+001  6.9600000e+002
  2.5304000e+001  7.4000000e+002
  2.5976000e+001  6.7200000e+002
  2.6736000e+001  7.6000000e+002
  2.7472000e+001  7.3600000e+002
  2.8160000e+001  6.8800000e+002
  2.8912000e+001  7.5200000e+002
  2.9624000e+001  7.1200000e+002
  3.0344000e+001  7.2000000e+002
  3.1048000e+001  7.0400000e+002
  3.1752000e+001  7.0400000e+002
  3.2464000e+001  7.1200000e+002
  3.3160000e+001  6.9600000e+002
  3.3800000e+001  6.4000000e+002
  3.4476000e+001  6.7600000e+002
  3.5148000e+001  6.7200000e+002
  3.5852000e+001  7.0400000e+002
  3.6532000e+001  6.8000000e+002
  3.7196000e+001  6.6400000e+002
  3.7876000e+001  6.8000000e+002
  3.8520000e+001  6.4400000e+002
  3.9212000e+001  6.9200000e+002
  3.9872000e+001  6.6000000e+002
  4.0536000e+001  6.6400000e+002
  4.1200000e+001  6.6400000e+002
  4.1864000e+001  6.6400000e+002
  4.2520000e+001  6.5600000e+002
  4.3152000e+001  6.3200000e+002
  4.3852000e+001  7.0000000e+002
  4.4512000e+001  6.6000000e+002
  4.5164000e+001  6.5200000e+002
  4.5780000e+001  6.1600000e+002
  4.6464000e+001  6.8400000e+002
  4.7104000e+001  6.4000000e+002
  4.7772000e+001  6.6800000e+002
  4.8484000e+001  7.1200000e+002
  4.9164000e+001  6.8000000e+002
  4.9852000e+001  6.8800000e+002
  5.0556000e+001  7.0400000e+002
  5.1248000e+001  6.9200000e+002
  5.1976000e+001  7.2800000e+002
  5.2724000e+001  7.4800000e+002
  5.3416000e+001  6.9200000e+002
  5.4172000e+001  7.5600000e+002
  5.4884000e+001  7.1200000e+002
  5.5580000e+001  6.9600000e+002
  5.6276000e+001  6.9600000e+002
  5.6976000e+001  7.0000000e+002
  5.7656000e+001  6.8000000e+002
  5.8316000e+001  6.6000000e+002
  5.9032000e+001  7.1600000e+002
  5.9708000e+001  6.7600000e+002
  6.0392000e+001  6.8400000e+002
  6.1080000e+001  6.8800000e+002
  6.1744000e+001  6.6400000e+002
  6.2412000e+001  6.6800000e+002
  6.3048000e+001  6.3600000e+002
  6.3720000e+001  6.7200000e+002
  6.4396000e+001  6.7600000e+002
  6.5080000e+001  6.8400000e+002
  6.5748000e+001  6.6800000e+002
  6.6416000e+001  6.6800000e+002
  6.7092000e+001  6.7600000e+002
  6.7756000e+001  6.6400000e+002
  6.8452000e+001  6.9600000e+002
  6.9084000e+001  6.3200000e+002
  6.9752000e+001  6.6800000e+002
  7.0468000e+001  7.1600000e+002
  7.1140000e+001  6.7200000e+002
  7.1836000e+001  6.9600000e+002
  7.2528000e+001  6.9200000e+002
  7.3204000e+001  6.7600000e+002
  7.3924000e+001  7.2000000e+002
  7.4620000e+001  6.9600000e+002
  7.5316000e+001  6.9600000e+002
  7.5964000e+001  6.4800000e+002
  7.6688000e+001  7.2400000e+002
  7.7332000e+001  6.4400000e+002
  7.8024000e+001  6.9200000e+002
  7.8688000e+001  6.6400000e+002
  7.9308000e+001  6.2000000e+002
  7.9988000e+001  6.8000000e+002
  8.0632000e+001  6.4400000e+002
  8.1260000e+001  6.2800000e+002
  8.1952000e+001  6.9200000e+002
  8.2624000e+001  6.7200000e+002
  8.3252000e+001  6.2800000e+002
  8.3920000e+001  6.6800000e+002
  8.4620000e+001  7.0000000e+002
  8.5272000e+001  6.5200000e+002
  8.5976000e+001  7.0400000e+002
  8.6620000e+001  6.4400000e+002
  8.7288000e+001  6.6800000e+002
  8.7980000e+001  6.9200000e+002
  8.8612000e+001  6.3200000e+002
  8.9296000e+001  6.8400000e+002
  8.9920000e+001  6.2400000e+002
  9.0556000e+001  6.3600000e+002
  9.1196000e+001  6.4000000e+002
  9.1876000e+001  6.8000000e+002
  9.2492000e+001  6.1600000e+002
  9.3144000e+001  6.5200000e+002
  9.3800000e+001  6.5600000e+002
  9.4492000e+001  6.9200000e+002
  9.5160000e+001  6.6800000e+002
  9.5816000e+001  6.5600000e+002
  9.6484000e+001  6.6800000e+002
  9.7120000e+001  6.3600000e+002
  9.7832000e+001  7.1200000e+002
  9.8496000e+001  6.6400000e+002
  9.9196000e+001  7.0000000e+002
