2.700000	2.252000
4.900000	2.200000
7.100000	2.200000
9.292000	2.192000
11.464000	2.172000
13.704000	2.240001
15.884000	2.179999
18.044001	2.160001
20.275999	2.231998
22.452000	2.176001
24.719999	2.268000
26.823999	2.104000
28.900000	2.076000
30.968000	2.068001
33.043999	2.075998
35.896000	2.852001
38.276001	2.380001
40.636002	2.360001
42.972000	2.335999
45.167999	2.195999
47.332001	2.164001
49.487999	2.155998
51.576000	2.088001
53.799999	2.223999
56.040001	2.240002
58.388000	2.348000
60.616001	2.228001
62.852001	2.236000
65.208000	2.355999
67.524002	2.316002
69.944000	2.419998
72.264000	2.320000
74.615997	2.351997
76.996002	2.380005
79.379997	2.383995
81.671997	2.292000
83.907997	2.236000
86.304001	2.396004
88.552002	2.248001
90.851997	2.299995
93.115997	2.264000
95.363998	2.248001
97.688004	2.324005
100.003998	2.315994
102.283997	2.279999
104.639999	2.356003
107.015999	2.375999
109.360001	2.344002
111.732002	2.372002
113.928001	2.195999
116.195999	2.267998
118.543999	2.348000
120.776001	2.232002
123.120003	2.344002
125.468002	2.348000
127.807999	2.339996
129.951996	2.143997
132.084000	2.132004
134.371994	2.287994
136.567993	2.195999
138.764008	2.196014
141.052002	2.287994
143.272003	2.220001
145.544006	2.272003
147.811996	2.267990
150.156006	2.344009
152.528000	2.371994
154.979996	2.451996
157.292007	2.312012
159.584000	2.291992
161.960007	2.376007
164.212006	2.251999
166.451996	2.239990
168.783997	2.332001
171.104004	2.320007
173.419998	2.315994
175.748001	2.328003
178.108002	2.360001
180.507996	2.399994
182.824005	2.316010
185.240005	2.416000
187.735992	2.495987
190.251999	2.516006
192.675995	2.423996
195.063995	2.388000
197.479996	2.416000
199.768005	2.288010
202.072006	2.304001
204.472000	2.399994
206.852005	2.380005
209.283997	2.431992
211.651993	2.367996
214.024002	2.372009
216.552002	2.528000
218.968002	2.416000
221.339996	2.371994
223.712006	2.372009
226.128006	2.416000
228.567993	2.439987
231.087997	2.520004
233.447998	2.360001
235.815994	2.367996
238.151993	2.335999
240.531998	2.380005
242.815994	2.283997
245.115997	2.300003
247.451996	2.335999
249.779999	2.328003
251.932007	2.152008
254.063995	2.131989
256.287994	2.223999
258.548004	2.260010
260.924011	2.376007
263.332001	2.407990
265.760010	2.428009
268.092010	2.332001
270.492004	2.399994
272.907990	2.415985
275.264008	2.356018
277.571991	2.307983
280.019989	2.447998
282.536011	2.516022
285.028015	2.492004
287.395996	2.367981
289.760010	2.364014
292.119995	2.359985
294.503998	2.384003
296.843994	2.339996
299.407990	2.563995
301.812012	2.404022
304.196014	2.384003
306.671997	2.475983
308.984009	2.312012
311.235992	2.251984
313.496002	2.260010
315.803986	2.307983
318.191986	2.388000
320.407990	2.216003
322.756012	2.348022
325.148010	2.391998
327.608002	2.459991
330.096008	2.488007
332.548004	2.451996
334.907990	2.359985
337.335999	2.428009
339.708008	2.372009
342.003998	2.295990
344.279999	2.276001
346.623993	2.343994
349.019989	2.395996
351.440002	2.420013
353.888000	2.447998
356.359985	2.471985
358.967987	2.608002
361.372009	2.404022
363.884003	2.511993
366.268005	2.384003
368.635986	2.367981
371.023987	2.388000
373.283997	2.260010
