  1.8040000e+000  8.8800000e+002
  2.6880000e+000  8.8400000e+002
  3.5800000e+000  8.9200000e+002
  4.4640000e+000  8.8400000e+002
  5.3520000e+000  8.8800000e+002
  6.2480000e+000  8.9600000e+002
  7.1360000e+000  8.8800000e+002
  8.0200000e+000  8.8400000e+002
  8.8320000e+000  8.1200000e+002
  9.7600000e+000  9.2800000e+002
  1.0648000e+001  8.8800000e+002
  1.1548000e+001  9.0000000e+002
  1.2428000e+001  8.8000000e+002
  1.3320000e+001  8.9200000e+002
  1.4200000e+001  8.8000000e+002
  1.5080000e+001  8.8000000e+002
  1.5936000e+001  8.5600000e+002
  1.6828000e+001  8.9200000e+002
  1.7704000e+001  8.7600000e+002
  1.8592000e+001  8.8800000e+002
  1.9464000e+001  8.7200000e+002
  2.0332000e+001  8.6800000e+002
  2.1212000e+001  8.8000000e+002
  2.2076000e+001  8.6400000e+002
  2.2952000e+001  8.7600000e+002
  2.3812000e+001  8.6000000e+002
  2.4676000e+001  8.6400000e+002
  2.5556000e+001  8.8000000e+002
  2.6424000e+001  8.6800000e+002
  2.7292000e+001  8.6800000e+002
  2.8172000e+001  8.8000000e+002
  2.9032000e+001  8.6000000e+002
  2.9908000e+001  8.7600000e+002
  3.0768000e+001  8.6000000e+002
  3.1632000e+001  8.6400000e+002
  3.2488000e+001  8.5600000e+002
  3.3340000e+001  8.5200000e+002
  3.4204000e+001  8.6400000e+002
  3.5056000e+001  8.5200000e+002
  3.5904000e+001  8.4800000e+002
  3.6772000e+001  8.6800000e+002
  3.7620000e+001  8.4800000e+002
  3.8480000e+001  8.6000000e+002
  3.9340000e+001  8.6000000e+002
  4.0192000e+001  8.5200000e+002
  4.1056000e+001  8.6400000e+002
  4.1908000e+001  8.5200000e+002
  4.2760000e+001  8.5200000e+002
  4.3624000e+001  8.6400000e+002
  4.4476000e+001  8.5200000e+002
  4.5340000e+001  8.6400000e+002
  4.6192000e+001  8.5200000e+002
  4.7044000e+001  8.5200000e+002
  4.7912000e+001  8.6800000e+002
  4.8768000e+001  8.5600000e+002
  4.9624000e+001  8.5600000e+002
  5.0488000e+001  8.6400000e+002
  5.1344000e+001  8.5600000e+002
  5.2208000e+001  8.6400000e+002
  5.3064000e+001  8.5600000e+002
  5.3920000e+001  8.5600000e+002
  5.4784000e+001  8.6400000e+002
  5.5640000e+001  8.5600000e+002
  5.6500000e+001  8.6000000e+002
  5.7364000e+001  8.6400000e+002
  5.8220000e+001  8.5600000e+002
  5.9088000e+001  8.6800000e+002
  5.9948000e+001  8.6000000e+002
  6.0804000e+001  8.5600000e+002
  6.1668000e+001  8.6400000e+002
  6.2520000e+001  8.5200000e+002
  6.3372000e+001  8.5200000e+002
  6.4172000e+001  8.0000000e+002
  6.5056000e+001  8.8400000e+002
  6.5928000e+001  8.7200000e+002
  6.6784000e+001  8.5600000e+002
  6.7628000e+001  8.4400000e+002
  6.8492000e+001  8.6400000e+002
  6.9344000e+001  8.5200000e+002
  7.0196000e+001  8.5200000e+002
  7.1056000e+001  8.6000000e+002
  7.1908000e+001  8.5200000e+002
  7.2768000e+001  8.6000000e+002
  7.3624000e+001  8.5600000e+002
  7.4472000e+001  8.4800000e+002
  7.5332000e+001  8.6000000e+002
  7.6188000e+001  8.5600000e+002
  7.7036000e+001  8.4800000e+002
  7.7904000e+001  8.6800000e+002
  7.8752000e+001  8.4800000e+002
  7.9608000e+001  8.5600000e+002
  8.0472000e+001  8.6400000e+002
  8.1324000e+001  8.5200000e+002
  8.2188000e+001  8.6400000e+002
  8.3044000e+001  8.5600000e+002
  8.3896000e+001  8.5200000e+002
  8.4760000e+001  8.6400000e+002
  8.5612000e+001  8.5200000e+002
  8.6468000e+001  8.5600000e+002
  8.7336000e+001  8.6800000e+002
  8.8192000e+001  8.5600000e+002
  8.9048000e+001  8.5600000e+002
  8.9916000e+001  8.6800000e+002
  9.0772000e+001  8.5600000e+002
  9.1628000e+001  8.5600000e+002
  9.2500000e+001  8.7200000e+002
  9.3356000e+001  8.5600000e+002
  9.4216000e+001  8.6000000e+002
  9.5088000e+001  8.7200000e+002
  9.5952000e+001  8.6400000e+002
  9.6812000e+001  8.6000000e+002
